epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate,batches,epoch_seconds,train_seconds,train_eval_seconds,val_seconds,batches_per_second,samples_per_second
62,1.5555269852111397,1.540924605518702,nan,47.376543209876544,0.40251105452915914,0.43290539052311705,0.0001,30,0.21876369998790324,0.19551079999655485,0.0,0.02319900004658848,153.4442087113788,38284.33007348901
63,1.5548987398963017,1.5401018764747023,nan,47.22222222222222,0.3955438153866836,0.42768668416333405,0.0001,30,0.21999210002832115,0.19651259994134307,0.0,0.023438600008375943,152.66196675915276,38089.16070640861
64,1.5544659156359748,1.538316669287505,nan,47.68518518518518,0.4016652701030787,0.4331521854690144,0.0001,30,0.21392229991033673,0.1907560999970883,0.0,0.02311310009099543,157.2688894376532,39238.58791469447
65,1.5537632822910785,1.5389850792080286,nan,47.68518518518518,0.40226498409769745,0.4333682240268047,0.0001,30,0.20643880008719862,0.1830604999559,0.0,0.023336600046604872,163.88024728014574,40888.12169639636
66,1.553872684916418,1.537525122548327,nan,47.839506172839506,0.40224153384931505,0.43372626513845286,0.0001,30,0.2190211999695748,0.1944046999560669,0.0,0.02456359995994717,154.31725676786434,38502.15556358215
67,1.5525543053148585,1.5364303471129617,nan,48.148148148148145,0.4062988867903332,0.43745380866905814,0.0001,30,0.20500790001824498,0.1806055000051856,0.0,0.024359599919989705,166.10789814894136,41443.92058816087
68,1.5507547007295077,1.5349869703559718,nan,48.81687242798354,0.4169089765792486,0.4471042291935874,0.0001,30,0.2118258000118658,0.188266999903135,0.0,0.02348960004746914,159.34815987632064,39757.365889142
69,1.550456371686422,1.5348791384402616,nan,48.148148148148145,0.40775347426721487,0.43838329998472764,0.0001,30,0.21487709996290505,0.19139789999462664,0.0,0.023426100029610097,156.74153165129934,39107.01214699919
70,1.5488568555854842,1.5340473460562436,66.35,48.199588477366255,0.40709080452134855,0.43814139170217836,0.0001,30,0.2313321001129225,0.18110689998138696,0.025287700002081692,0.024884000071324408,165.64802336676965,41329.18183000902
71,1.5486303393492,1.5334056512809093,nan,49.17695473251029,0.4179687384149472,0.4483577908612124,0.0001,30,0.2180094999494031,0.1943766000913456,0.0,0.023455399903468788,154.3395654924603,38507.72159036884
72,1.5476244765436482,1.5318836964697504,nan,49.691358024691354,0.4251886848035669,0.45505965344928656,0.0001,30,0.2044420000165701,0.1810730000725016,0.0,0.02332609996665269,165.67903546077,41336.91934746211
73,1.546015733739258,1.5308023450796495,nan,49.12551440329218,0.4149830429057573,0.44598466691427013,0.0001,30,0.2162874999921769,0.1895099999383092,0.0,0.026726300013251603,158.30299197807946,39496.596498530824
74,1.5473104101383615,1.529906646704968,nan,48.971193415637856,0.41274441089015285,0.4438770212019386,0.0001,30,0.23173540004063398,0.20291589992120862,0.0,0.028766700066626072,147.84450115367437,36887.203037841755
75,1.5452911918292305,1.5293888957412154,nan,49.382716049382715,0.41699939630690475,0.44777042422469693,0.0001,30,0.2116251999977976,0.18793170002754778,0.0,0.02364200004376471,159.63246219558744,39828.299317799065
76,1.5442181467611789,1.5280831625432143,nan,49.2283950617284,0.4139710256939758,0.44493749904271074,0.0001,30,0.2196572000393644,0.19609280000440776,0.0,0.023510799976065755,152.98878897810457,38170.70285003709
77,1.5444923701569806,1.5288554954921267,nan,49.58847736625515,0.4151732618605154,0.4472807558459547,0.0001,30,0.2262145000277087,0.19930269999895245,0.0,0.026868300046771765,150.52480473248824,37555.938780755816
78,1.5415422179974472,1.526526947080353,nan,50.10288065843621,0.4237293267914507,0.45470665404488386,0.0001,30,0.28547780006192625,0.2588111999211833,0.0,0.02662280004005879,115.91461269503023,28920.695867410042
79,1.5414745082517585,1.5256694933023962,nan,50.15432098765432,0.4216782190154837,0.45320459388904205,0.0001,30,0.2405303999548778,0.21383420005440712,0.0,0.026634500012733042,140.29561217226674,35003.75523698055
80,1.5405841323002705,1.524454814906964,66.3,50.92592592592593,0.430777466565488,0.4618143628444218,0.0001,30,0.24712399998679757,0.18665259995032102,0.02998650004155934,0.03043829998932779,160.72639763916882,40101.236210972624
81,1.5410762805021359,1.5234845106493788,nan,50.87448559670782,0.43170698099909155,0.4623326901651056,0.0001,30,0.21723159996327013,0.18795030005276203,0.0,0.02909119997639209,159.6166645734447,39824.35781107445
82,1.5392034604378995,1.5229838169160694,nan,50.87448559670782,0.42776118096277643,0.4595437133756861,0.0001,30,0.21101199998520315,0.18667689990252256,0.0,0.024291299981996417,160.70547569444938,40096.01618576512
83,1.538931376900606,1.522614213664836,nan,50.97736625514403,0.43018504910369143,0.46113233242582957,0.0001,30,0.21064810000825673,0.18683470005635172,0.0,0.0237607000162825,160.56974422284307,40062.151183599344
84,1.5369844120505975,1.5208994140350278,nan,51.33744855967078,0.43995509374915553,0.469493145138253,0.0001,30,0.22706710000056773,0.20335709990467876,0.0,0.0236556000309065,147.523740327051,36807.17321159923
85,1.537353215794127,1.521007330819903,nan,51.28600823045267,0.4336844812066493,0.46457112392267436,0.0001,30,0.2137252000393346,0.1852519999956712,0.0,0.028420399990864098,161.94157148479374,40404.42208545604
86,1.535559035350899,1.5198015425921467,nan,51.64609053497943,0.434963913928346,0.46662256826107973,0.0001,30,0.21601999993436038,0.19225189997814596,0.0,0.02372359996661544,156.04527187200864,38933.29533206616
87,1.5349672011717528,1.5185080933472748,nan,51.64609053497943,0.43401733008788457,0.4659459004507023,0.0001,30,0.21651769999880344,0.1894506000680849,0.0,0.027001400012522936,158.35262590468744,39508.980163219516
88,1.5331826450829515,1.517375996083389,nan,51.95473251028807,0.43769796884035017,0.4688476452975687,0.0001,30,0.2250785999931395,0.19566399999894202,0.0,0.029361600056290627,153.32406574618844,38254.35440367401
89,1.5339656022364248,1.5169767504366336,nan,52.36625514403293,0.44495914030982214,0.47518590051364157,0.0001,30,0.21744020003825426,0.19077729992568493,0.0,0.02661679999437183,157.25141309624442,39234.22756751298
90,1.5327471814477291,1.5158074392703336,69.35,52.31481481481482,0.44349006359384646,0.4732787621807863,0.0001,30,0.2374414000660181,0.18731740000657737,0.02638429997023195,0.023699300014413893,160.15597055557356,39958.914653615604
91,1.5303238196777518,1.5150233065640484,nan,52.109053497942384,0.43923620555444565,0.4701463649709424,0.0001,30,0.2066931000445038,0.1827719999710098,0.0,0.02373400004580617,164.13892721400663,40952.662339894654
92,1.5304548816196746,1.5139873317239707,nan,52.623456790123456,0.4420365714185799,0.4731553264396498,0.0001,30,0.2071336000226438,0.1834731000708416,0.0,0.023617099970579147,163.51170819273543,40796.17119408749
93,1.5292384962917729,1.512016309141622,nan,52.82921810699589,0.44475522522404526,0.4761241933654628,0.0001,30,0.2129599000327289,0.1886690000537783,0.0,0.024240300059318542,159.00863412351148,39672.65421381612
94,1.5284037016516299,1.5125317058445495,nan,52.572016460905346,0.4411031711228395,0.4728631362556872,0.0001,30,0.2075064000673592,0.18388909997884184,0.0,0.02357510000001639,163.14180668376636,40703.88076759971
95,1.52642702274348,1.5113851504070768,nan,52.9320987654321,0.44142264314163737,0.4733954829132795,0.0001,30,0.2128048000158742,0.1892867999849841,0.0,0.02346729999408126,158.48965697755926,39543.16941590104
96,1.52644053722272,1.5114329410678564,nan,52.77777777777778,0.43571630980857756,0.4683778768548175,0.0001,30,0.28791000007186085,0.26393730007112026,0.0,0.023922799970023334,113.66335865342349,28359.007984029162
97,1.524813380731928,1.5095757368660758,nan,53.39506172839506,0.4499395077211862,0.4805242473875949,0.0001,30,0.22210010001435876,0.19761679996736348,0.0,0.024442599969916046,151.808955538975,37876.33440697427
98,1.5240811445112616,1.5094670322206285,nan,53.24074074074075,0.4459053471794479,0.47742567911991285,0.0001,30,0.2085182999726385,0.18239670002367347,0.0,0.02606109995394945,164.47665991822367,41036.926649596804
99,1.5237030559169027,1.5082185518594435,nan,53.6522633744856,0.4476107167823965,0.47886787010249116,0.0001,30,0.21941770007833838,0.1957103000022471,0.0,0.023663500091060996,153.28779323140145,38245.30441123466
100,1.5238527258953891,1.5072958881472365,68.2,53.446502057613166,0.44680800595849685,0.47802804389001935,0.0001,30,0.2336549999890849,0.18456339999102056,0.025396600016392767,0.023645999957807362,162.5457701876947,40555.16966182982
101,1.5216097866923473,1.5054521178021842,nan,53.80658436213992,0.4500382510652157,0.48133147510364926,0.0001,30,0.22097050002776086,0.19288500002585351,0.0,0.027884499984793365,155.53308964397917,38805.5058661728
102,1.5221303351178677,1.5046115721204154,nan,54.01234567901234,0.45164211537320487,0.4832219709158887,0.0001,30,0.21537599992007017,0.19166320003569126,0.0,0.023665100103244185,156.52457015438247,39052.88025351843
103,1.5203356557634566,1.5033066380661702,nan,54.32098765432099,0.45252410413221095,0.4841004799542751,0.0001,30,0.20908739999867976,0.185285700019449,0.0,0.02375920000486076,161.91211732395416,40397.07327232656
104,1.5201140613657838,1.5036518279417062,nan,54.83539094650206,0.4572962949595393,0.4891337073400564,0.0001,30,0.2186885999981314,0.1944798999466002,0.0,0.024168499978259206,154.25758655900853,38487.26784647263
105,1.5202179995869984,1.502490169226878,nan,54.269547325102884,0.45245484609970593,0.4840886350030229,0.0001,30,0.2122435999335721,0.18610849999822676,0.0,0.026079599978402257,161.1962914121915,40218.474707341775
106,1.5192158510466776,1.5007740416153958,nan,54.88683127572016,0.45565588201216956,0.4880541710716096,0.0001,30,0.21602829999756068,0.19206369994208217,0.0,0.023908899980597198,156.1981780474221,38971.445422831806
107,1.5163391555398802,1.5001286861827834,nan,54.78395061728395,0.4531518686466556,0.48604942829131065,0.0001,30,0.21858300000894815,0.19477679999545217,0.0,0.023723699967376888,154.0224503159538,38428.60135383047
108,1.5164543897212148,1.4994455271787603,nan,54.681069958847736,0.4550832208726946,0.48673192459981046,0.0001,30,0.22199029999319464,0.1916565999854356,0.0,0.03027779993135482,156.52996036807374,39054.2251118344
109,1.5161170715479828,1.4984537990986075,nan,55.092592592592595,0.45868829146337253,0.4905316755360528,0.0001,30,0.21504669997375458,0.19120480003766716,0.0,0.02379139990080148,156.89982675168213,39146.50677454469
110,1.5137248150571314,1.4966187305411194,67.2,55.092592592592595,0.4547976291251995,0.4874547233506018,0.0001,30,0.236034500063397,0.18713239999487996,0.025488700019195676,0.023366000037640333,160.31430153634975,39998.41823331926
111,1.512913862991588,1.495240410659539,nan,55.041152263374485,0.4607173298013022,0.49177861265254064,0.0001,30,0.20543459989130497,0.1816415999783203,0.0,0.0235932000214234,165.16040380386778,41207.52074906501
112,1.5119707697299456,1.4955670926796556,nan,55.55555555555556,0.464295727497004,0.49609643713300344,0.0001,30,0.20951229997444898,0.18595930002629757,0.0,0.023503599921241403,161.32562337972627,40250.7430332417
113,1.5118039571530195,1.4951569617039873,nan,55.76131687242798,0.4617108532625355,0.4945429311466338,0.0001,30,0.2384480000473559,0.2114339000545442,0.0,0.02696199994534254,141.88831588624535,35401.13481361822
114,1.5101679488031086,1.4934021053000242,nan,55.9156378600823,0.46193180945531304,0.49509741592034406,0.0001,30,0.282985599944368,0.2592770999763161,0.0,0.023656899924390018,115.70632347685306,28868.727707474838
115,1.5102906496905453,1.49298356737129,nan,56.32716049382716,0.46685180602822135,0.49964903244162867,0.0001,30,0.20898530003614724,0.18498659995384514,0.0,0.02394550002645701,162.17390885331756,40462.39025890273
116,1.5092128813386203,1.491897167001732,nan,55.45267489711934,0.45877994842975767,0.49100895854769505,0.0001,30,0.20754309999756515,0.1837320999475196,0.0,0.02374410000629723,163.2812122028163,40738.66244460266
117,1.5080082810872701,1.490757897557545,nan,55.55555555555556,0.45732570072321643,0.4903100759961253,0.0001,30,0.21820130001287907,0.19446389994118363,0.0,0.02368789992760867,154.27027848908523,38490.43448302676
118,1.5078409173445615,1.4890294590114075,nan,55.55555555555556,0.4574018120989624,0.49027759770857815,0.0001,30,0.2424696000525728,0.21551170002203435,0.0,0.0269137000432238,139.203579188196,34731.2930074549
119,1.506487230865973,1.4879590635927615,nan,56.37860082304527,0.46616653569089506,0.4989527663898306,0.0001,30,0.21544449997600168,0.19156820001080632,0.0,0.023815399967134,156.6021917954426,39072.246852962926
120,1.5054979548107088,1.4868262697149206,67.60000000000001,56.018518518518526,0.45951216517636,0.4928116963833741,0.0001,30,0.24044349999167025,0.19127650000154972,0.02589069993700832,0.02322590001858771,156.84101287799044,39131.83271305862
121,1.5037585987277085,1.4864314436421964,nan,56.53292181069959,0.46743696955714337,0.5003562697310215,0.0001,30,0.22105459996964782,0.19739909993950278,0.0,0.023457100032828748,151.9763768385679,37918.106021222695
122,1.5032467417503566,1.4864225318892994,nan,55.8641975308642,0.45813205461150375,0.491576823959978,0.0001,30,0.20486330008134246,0.18134819995611906,0.0,0.023473800043575466,165.42761387904108,41274.189662820754
123,1.503525583873053,1.484687368075053,nan,56.32716049382716,0.46436997434834765,0.49730363479948625,0.0001,30,0.21801180008333176,0.19121149997226894,0.0,0.02674740005750209,156.89432907723042,39145.13510476899
124,1.5037584357366771,1.4835384662259263,nan,55.70987654320988,0.4535991325277437,0.4873350216229809,0.0001,30,0.21171880001202226,0.18814630003180355,0.0,0.023518800036981702,159.45038512545244,39782.871088800384
125,1.5011724760154923,1.4828628561624284,nan,56.37860082304527,0.46534696192835356,0.4983586095617562,0.0001,30,0.21471259999088943,0.19034919992554933,0.0,0.024318099953234196,157.60507536534854,39322.466303654466
126,1.500401007945966,1.481912904806098,nan,56.32716049382716,0.4645364730166642,0.4973294120240602,0.0001,30,0.21115149999968708,0.18638780002947897,0.0,0.024706099997274578,160.9547405745184,40158.20777334234
127,1.4998019054561913,1.4808291039839694,nan,56.12139917695473,0.4592897812291998,0.4927692119088071,0.0001,30,0.2133513999870047,0.1897463999921456,0.0,0.02354839991312474,158.10576644005803,39447.38872679448
128,1.4974262485204735,1.4802818651552554,nan,56.06995884773662,0.4597367600224178,0.4931689304434704,0.0001,30,0.21731069998349994,0.19363980006892234,0.0,0.023616600083187222,154.9268280039645,38654.243586989134
129,1.497203144887008,1.4800685026027538,nan,56.32716049382716,0.46410135913526424,0.4971392590360407,0.0001,30,0.21224370005074888,0.18815770000219345,0.0,0.024041399941779673,159.4407244542757,39780.460751341794
130,1.4970333301471566,1.478278898898466,70.7,56.32716049382716,0.46321890848572933,0.49637827452255157,0.0001,30,0.245055100065656,0.1954096999252215,0.02616810007020831,0.023435599985532463,153.52359689145555,38304.137424418164
131,1.4955195090256297,1.4775805885409132,nan,56.06995884773662,0.4559078057900129,0.4900464919003294,0.0001,30,0.2181113000260666,0.19424199999775738,0.0,0.023676599957980216,154.44651517357917,38534.405535808
132,1.493321889292501,1.4761516336550928,nan,56.17283950617284,0.45996331970390675,0.49332080237646736,0.0001,30,0.2853421999607235,0.26130770007148385,0.0,0.023989100009202957,114.80717939728963,28644.391259623764
133,1.4946172750386382,1.4750928815009663,nan,56.481481481481474,0.4633869861257616,0.4969238353433712,0.0001,30,0.20673870004247874,0.1831123000010848,0.0,0.02358570008073002,163.83388772803505,40876.554988144744
