epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate,batches
27,0.6280834291177583,0.6142843183535328,88.74064432150992,88.33940655908381,0.8574141295528943,0.8750926436650404,0.0001,241
28,0.6155441807761783,0.6148326283379931,89.18971688903352,89.35450286309215,0.8683859523862122,0.8850313878885833,0.0001,241
29,0.6063483533120644,0.610877911353223,89.55418158151643,89.8750650702759,0.8767611841529537,0.8924277100111034,0.0001,241
30,0.5954593311332159,0.5999926490935108,89.98372925479987,89.77095262883915,0.8762576186433402,0.8910693156446698,0.0001,241
31,0.5834187771069123,0.570854331291572,88.74715261958997,89.12024986985945,0.8643032256574197,0.881766537777153,0.0001,241
32,0.5730522253479975,0.5776004992320722,90.3612105434429,89.8750650702759,0.8772217704781424,0.8923318385888448,0.0001,241
33,0.5657017790375104,0.5672408568865306,89.86657988935893,89.79698073919833,0.8754388903722117,0.8908765304615281,0.0001,241
34,0.5567739786172278,0.5713492856244132,89.8014969085584,89.32847475273296,0.8734428038526364,0.8874518522927841,0.0001,241
35,0.5468504527861933,0.5192869654985097,90.60201757240482,90.7079646017699,0.884618573356066,0.9000892864516398,0.0001,241
36,0.5359903516227866,0.5421992465582197,90.45883501464367,90.31754294638209,0.8840602810049057,0.8979324125282461,0.0001,241
37,0.5255868448211827,0.52108838600395,90.43280182232346,90.0832899531494,0.88063719418306,0.89506236116386,0.0001,241
38,0.5199170852149693,0.5164767755995437,91.25284738041002,91.28058302967204,0.8932806776010371,0.9072728896047136,0.0001,241
39,0.5098662567883487,0.49527941862162916,90.93394077448748,90.7079646017699,0.8864539758726322,0.9010716126191024,0.0001,241
40,0.5019531849654149,0.48626052216277155,91.55873739017247,91.33263925039043,0.8956167052745221,0.9087056690393466,0.0001,241
41,0.49890412829653896,0.4983404094449311,92.07940123657663,91.72306090577824,0.9018402869856598,0.9139916053913374,0.0001,241
42,0.4898214951792797,0.49296098764460267,92.15750081353727,91.61894846434149,0.8989844824888383,0.9116101347186653,0.0001,241
43,0.4837050705595355,0.4718719172266732,91.9752684672958,91.64497657470068,0.8995013836320863,0.9122244995584335,0.0001,241
44,0.4735204082803078,0.47357976371456345,91.8125610152945,91.33263925039043,0.8968621889141708,0.9087008603896216,0.0001,241
45,0.46959694451708534,0.47146143567617954,92.1640091116173,91.77511712649662,0.901905873178455,0.9136276411751469,0.0001,241
46,0.4618794734998592,0.4633574012292666,92.05336804425642,91.25455491931285,0.8967913970010308,0.9084886354955207,0.0001,241
47,0.4548550861028441,0.45311123666386005,92.22909209241783,91.87922956793336,0.9016226842941071,0.9137293071246354,0.0001,241
48,0.44927256096080503,0.43588707904403623,93.21184510250569,92.81624154086413,0.9141964889992904,0.9249595226623565,0.0001,241
49,0.4435507261671618,0.44009812975972346,91.8385942076147,91.64497657470068,0.8992866451545884,0.9115353241034158,0.0001,241
50,0.43775174765178754,0.43543871596478845,92.63911487146112,91.8011452368558,0.9019264802984066,0.914009778543194,0.0001,241
51,0.4322051194293701,0.4201230483400145,92.97103807354377,92.37376366475793,0.9100866501190599,0.9206098971028427,0.0001,241
52,0.4274284093573161,0.4291374587193558,93.01659616010414,92.42581988547632,0.9093054889453539,0.9205809434331335,0.0001,241
53,0.4220463440467122,0.4143456897345885,92.71070615034168,92.55596043727226,0.9077022506069031,0.9203601062951875,0.0001,241
54,0.41941256727956616,0.39404560550310413,92.91246339082329,92.66007287870902,0.9112823890308002,0.9227720512539812,0.0001,241
55,0.41056893411848006,0.41232000515524264,93.06866254474456,92.84226965122332,0.9137094706634903,0.9246819064328807,0.0001,241
56,0.40851803498007444,0.40069426083428233,93.45265213146762,93.02446642373764,0.916274949202438,0.9272584003428519,0.0001,241
57,0.40249205271428856,0.39297825920277746,93.84315001627076,93.18063508589276,0.9189777514682926,0.9294185777183949,0.0001,241
58,0.3978924821884051,0.3879361362397702,93.2378782948259,92.71212909942737,0.9129172508524034,0.9235532958262174,0.0001,241
59,0.3924456691183332,0.375795832467166,93.5502766026684,92.99843831337846,0.9152552993787031,0.926324880793755,0.0001,241
60,0.3889460876171883,0.36640704546913017,93.68695086234949,93.18063508589276,0.9182180637372135,0.9285371056654245,0.0001,241
61,0.39101574359636837,0.3770081951306674,93.68044256426944,93.15460697553357,0.9176924838562984,0.9282128706238352,0.0001,241
62,0.3837709453898845,0.37581350107108596,93.93426618939147,93.3107756376887,0.9200550834304992,0.9304344742101481,0.0001,241
63,0.3772640405785871,0.36361157050174947,93.77806703547023,93.41488807912546,0.9214694292705129,0.9312847955232014,0.0001,241
64,0.37320156618783035,0.3661651284293791,93.63488447770908,93.07652264445602,0.916482956433283,0.927142368243336,0.0001,241
65,0.3685548979259259,0.3431362931707264,93.60885128538887,93.25871941697032,0.9182545478196337,0.9290956583707974,0.0001,241
66,0.3641883246195731,0.36288588103498415,94.3507972665148,93.5450286309214,0.924640007290163,0.9334410545661851,0.0001,241
67,0.3602942641612337,0.3384756130330703,93.90172469899122,93.46694429984383,0.9218845838920726,0.9319417582206326,0.0001,241
68,0.36071295492275895,0.3513003161709362,94.24666449723398,93.49297241020302,0.9236227768706238,0.9327227246220774,0.0001,241
69,0.35311279216574565,0.36068207059658675,93.62837617962903,92.84226965122332,0.9167618585914304,0.9260294342166053,0.0001,241
70,0.3508099329343573,0.3309255890831359,94.22063130491377,93.57105674128057,0.9242000542285373,0.9334565834746544,0.0001,241
71,0.35138010572153544,0.33229678500015125,93.60234298730882,93.33680374804788,0.919925485982634,0.9301933196265658,0.0001,241
72,0.34502214434245415,0.3300804401486569,93.90823299707127,93.49297241020302,0.9233575363343929,0.9327812909833231,0.0001,241
73,0.34142155656588025,0.32401633029924837,94.22713960299382,93.83133784487246,0.9277700414718838,0.9365150721921299,0.0001,241
74,0.342308998402733,0.3328790721453955,93.8887081028311,93.36283185840708,0.9232237262910674,0.9317451372888029,0.0001,241
75,0.3411180779944015,0.33205109769512375,94.59160429547673,93.80530973451327,0.9274453317824832,0.9362636664562801,0.0001,241
76,0.3325410779198256,0.31155656455768266,94.6631955743573,94.09161894846434,0.9311809544646176,0.939526153214589,0.0001,241
77,0.3307516092513929,0.3125072392804247,94.89098600715913,94.48204060385216,0.9350912764365378,0.9432377231768792,0.0001,241
78,0.3255090047414707,0.33521812499531356,93.83013342011064,93.20666319625195,0.9189433479126181,0.9289970623884913,0.0001,241
79,0.32496567708135543,0.3054345389755364,94.53953791083632,94.09161894846434,0.9309235395487334,0.9393319250870348,0.0001,241
80,0.3202919539666665,0.31353999406704364,94.64367068011715,93.70119729307652,0.9262415408556286,0.9353116366430454,0.0001,241
81,0.32070048635881887,0.3052755246740775,94.59160429547673,94.1697032795419,0.9314874056329971,0.9399478186119694,0.0001,241
82,0.31561815335430154,0.3153616803378751,94.48096322811584,94.01353461738677,0.930268767390346,0.9383560484331951,0.0001,241
83,0.3114697426877579,0.2959628621468254,94.77383664171819,94.3779281624154,0.9340677034068936,0.9420989672519017,0.0001,241
84,0.3118692524515376,0.3163501130672,94.41588024731533,94.11764705882352,0.9321257057203933,0.9399218620137757,0.0001,241
85,0.30854525923767734,0.2847182191888967,94.34428896843475,93.7532535137949,0.9254192931251073,0.9349287967881011,0.0001,241
86,0.31128758468652756,0.2985068933843387,94.10999023755288,93.70119729307652,0.9259754962384076,0.9351906097536407,0.0001,241
87,0.30360479431279586,0.2999605844568176,94.71526195899771,94.06559083810515,0.9309307635025073,0.9392025261207206,0.0001,241
88,0.30024149218483853,0.3003689955138465,94.84542792059877,94.32587194169703,0.934413869026877,0.9418100101836009,0.0001,241
89,0.2977356641679721,0.30843314759623314,94.89749430523918,94.45601249349296,0.9359743200093945,0.9432300340645269,0.0001,241
90,0.2939556017164062,0.2988939389842429,94.56557110315651,94.1957313899011,0.9326523457921192,0.9405829373364459,0.0001,241
91,0.2925000475646229,0.2789313787287067,94.9495606898796,94.6382092660073,0.9372445497122962,0.945089545970647,0.0001,241
92,0.293599062504382,0.26426701651830836,95.05369345916043,94.76834981780323,0.9390551832396612,0.9464080744213061,0.0001,241
93,0.2927850502770148,0.28187851118334006,95.31402538236252,94.58615304528891,0.937216983251054,0.9451496600340795,0.0001,241
94,0.28978907169172285,0.2740387627074397,95.40514155548324,94.89849036959916,0.9407296062804107,0.9480355327260142,0.0001,241
95,0.2840592708876263,0.2780645999481503,95.01464367068012,94.48204060385216,0.9370764442887303,0.9440263333683308,0.0001,241
96,0.28341087244482566,0.27708215211779424,95.13179303612105,94.71629359708486,0.937397073110839,0.9454660058691942,0.0001,241
97,0.28037576236284173,0.2681984052814462,94.98210218027985,94.6121811556481,0.9376363336439791,0.9448240492605794,0.0001,241
98,0.282257455015198,0.2667584503956725,95.15782622844127,94.74232170744405,0.9386039479738667,0.9460605205219926,0.0001,241
99,0.28114152964516104,0.2708279115963826,95.22290920924178,95.10671525247267,0.9425741491765312,0.9497562962673708,0.0001,241
100,0.2728267532682093,0.2636843521976024,94.93654409371949,94.7943779281624,0.9387308946837948,0.9466579334314967,0.0001,241
101,0.2707736332758684,0.262520207318088,95.11877643996095,94.84643414888079,0.9389392584326115,0.9469407196540314,0.0001,241
102,0.2737717953715152,0.25732220730267735,95.35307517084283,95.00260281103591,0.9421925060919774,0.9490975001914308,0.0001,241
103,0.27024410617611444,0.2641878370690135,95.11877643996095,94.8204060385216,0.9408208113262034,0.9473624735023201,0.0001,241
104,0.26816748389971207,0.25004703898655756,95.38561666124309,95.2368558042686,0.9455295607717729,0.9516451896637373,0.0001,241
105,0.2670838303105124,0.259369976007957,95.750081353726,95.26288391462779,0.9458894507252547,0.9521932242640959,0.0001,241
106,0.2625941952121324,0.25699062207165885,95.68499837292548,95.39302446642374,0.9466188393862611,0.9530527147349185,0.0001,241
107,0.2598387449601555,0.2670617847316033,94.83241132443865,94.6382092660073,0.9393944333904637,0.9453982644862244,0.0001,241
108,0.26189581404048845,0.2385461378817382,95.78913114220632,95.39302446642374,0.9470692254743174,0.9534954659857094,0.0001,241
109,0.2585344835567893,0.25274981647528194,95.25545069964204,95.10671525247267,0.9438822704816863,0.9500603869843536,0.0001,241
110,0.2553531793480466,0.24464596661349747,95.49625772860398,95.18479958355024,0.9447257561504298,0.951269565268358,0.0001,241
111,0.2552081902912374,0.25609110315165007,95.35958346892288,95.21082769390942,0.9453683487981482,0.9514794116809875,0.0001,241
112,0.25315448483891645,0.24921199541300426,95.20338431500163,95.08068714211349,0.9430409983039709,0.9498080819872418,0.0001,241
113,0.25356330432451163,0.2293895616902466,95.60689879596485,95.18479958355024,0.9444913972733981,0.9511159699456595,0.0001,241
114,0.25474239006284544,0.23972265789249425,95.88675561340709,95.70536179073399,0.9505326711982696,0.9563556163762073,0.0001,241
115,0.24813633541544136,0.23367046549691314,95.47022453628377,95.26288391462779,0.9457022952468762,0.951866065007911,0.0001,241
116,0.24757509524644566,0.23299421687289987,95.91929710380735,95.60124934929725,0.9492479565795472,0.95535397636721,0.0001,241
117,0.24612031624210878,0.23830836434217867,95.67198177676538,95.4711087975013,0.9485934166167078,0.9541390321330798,0.0001,241
118,0.24265299020277495,0.22878317956127642,95.70452326716563,95.36699635606455,0.9463050126803886,0.952757767416274,0.0001,241
119,0.24239147581885004,0.24147330982371087,95.4506996420436,95.08068714211349,0.9445930483282808,0.9505245645572052,0.0001,241
120,0.24071591905922213,0.24177988999092226,95.52229092092418,95.28891202498698,0.9450375867588239,0.9518562142981328,0.0001,241
121,0.2424597163387358,0.23404404646651564,95.99088838268793,95.70536179073399,0.9511020522242248,0.956689656257423,0.0001,241
122,0.23878819118522102,0.23420369690250195,94.81939472827855,94.66423737636647,0.9378829188602671,0.9450953929052087,0.0001,241
123,0.2400099491320485,0.2358848242508999,94.78034493979824,94.48204060385216,0.93565489674478,0.9430308704061972,0.0001,241
124,0.2327715178828576,0.23333637510222238,95.58086560364465,95.15877147319105,0.9456944662095514,0.9511053873111529,0.0001,241
125,0.23339499394202365,0.2204463893953926,96.04295476732835,95.86153045288913,0.9530487397094045,0.958266142183206,0.0001,241
126,0.23050539026499337,0.23092756911778686,95.62642369020502,95.26288391462779,0.946301602971521,0.9522079609757549,0.0001,241
127,0.2347994024963826,0.20852711494238285,96.18613732508949,95.62727745965643,0.9499958797920408,0.955868962790603,0.0001,241
128,0.2284504007699627,0.22539888616342957,96.0754962577286,95.62727745965643,0.9502694602404347,0.9558940491550495,0.0001,241
129,0.23048388521949825,0.2006368216346292,96.08200455580865,95.83550234252994,0.9519319657231409,0.9576906801585021,0.0001,241
130,0.22804751399670523,0.21845075965920566,95.71753986332574,95.57522123893806,0.9493436094602778,0.9551520071980153,0.0001,241
131,0.22680609971818264,0.21637554782433538,95.91929710380735,95.62727745965643,0.9505736655600794,0.955975030975288,0.0001,241
132,0.22876698588300828,0.2128356617295078,95.76960624796615,95.52316501821969,0.9494589676703935,0.9547464641184678,0.0001,241
133,0.22423587010847873,0.21857515549920364,95.48974943052391,95.31494013534618,0.9447445518458715,0.9518151939360067,0.0001,241
134,0.2222562459249897,0.20600718790388928,96.09502115196877,95.62727745965643,0.9501497750736668,0.9558085704693756,0.0001,241
135,0.22156992580073687,0.21801497903979736,96.08200455580865,95.73138990109318,0.9515881447183066,0.9569286802065946,0.0001,241
136,0.22312102626598196,0.22937446506863643,95.4376830458835,95.28891202498698,0.946729972862611,0.9521047895722877,0.0001,241
137,0.22201566924266772,0.21196753886576308,95.88024731532704,95.65330557001562,0.9500080601938953,0.9557167008978271,0.0001,241
138,0.215919302408291,0.20433546463876015,95.8997722095672,95.75741801145237,0.9509455723977254,0.9567223226550378,0.0001,241
139,0.215992687561595,0.2066403978631746,96.16661243084933,95.93961478396669,0.953413660269752,0.9588663782479008,0.0001,241
140,0.21698013031246063,0.21386039682132138,95.7630979498861,95.34096824570535,0.9478979950681241,0.9534703992431505,0.0001,241
141,0.2154004682518549,0.21137440474563313,96.19264562316954,95.80947423217074,0.9520411012152896,0.9575001030936556,0.0001,241
142,0.21268874724912906,0.2052571478763761,96.06898795964855,95.6793336803748,0.9514985434980916,0.9563873187894559,0.0001,241
143,0.20903440516428726,0.2065909419098228,95.78913114220632,95.54919312857886,0.9481172460990136,0.9544126049281545,0.0001,241
144,0.21448900707373975,0.20337840370186167,96.01041327692809,95.62727745965643,0.9497914710815765,0.9557893246979348,0.0001,241
145,0.20989492664188195,0.1896294716712648,96.27074520013016,95.93961478396669,0.9535180605105916,0.9589304721860117,0.0001,241
146,0.21225199399245046,0.20171340497938808,96.0624796615685,95.70536179073399,0.9505568769571566,0.956351333349333,0.0001,241
147,0.20915903720411927,0.19456589791316778,96.2251871135698,95.73138990109318,0.9512301049822565,0.9568123676694447,0.0001,241
148,0.20852455147073823,0.20004126015334997,96.29677839245038,95.8875585632483,0.9529954236233056,0.9583779985710454,0.0001,241
149,0.20405117920001323,0.19829721313662232,96.33582818093068,96.09578344612181,0.955611997316495,0.9605906389850679,0.0001,241
150,0.20685550733610353,0.19680547486178146,96.32931988285064,95.93961478396669,0.9535150261709255,0.9588547574578948,0.0001,241
151,0.20614746098327513,0.18821936488958277,96.48551903677188,96.04372722540343,0.9552233476173398,0.9601888809894477,0.0001,241
152,0.2052352887584067,0.20071698203178695,96.0885128538887,95.9135866736075,0.953400983559862,0.9585989682328772,0.0001,241
153,0.20549009816482872,0.19886183006449457,96.08200455580865,95.73138990109318,0.9516208862496438,0.9569291847953948,0.0001,241
154,0.20240459506922112,0.18404278722298387,96.53107712333225,96.17386777719938,0.9563506541196064,0.9613594861782047,0.0001,241
155,0.20198819049204594,0.18033367451251267,96.58965180605271,96.27798021863613,0.9574880345498634,0.9622839641465978,0.0001,241
156,0.20028038265221754,0.1838640244381928,96.5636186137325,96.06975533576262,0.9553247550981656,0.9603808888589925,0.0001,241
157,0.2016438536406572,0.1911424210393013,96.13407094044906,95.80947423217074,0.952766684585912,0.9576403884433057,0.0001,241
158,0.1949558497794164,0.18128799400808662,96.27074520013016,95.9135866736075,0.9533549250565054,0.9587143526226146,0.0001,241
159,0.1981704436002552,0.18501634870203507,96.50504393101204,95.93961478396669,0.9537029521377836,0.9588175417434106,0.0001,241
160,0.19447718144937248,0.18652714279280053,96.58314350797266,96.25195210827694,0.9572194353363764,0.96214337740122,0.0001,241
161,0.19830925426613497,0.1820351480661985,96.42043605597136,96.01769911504425,0.9548112895210451,0.9597840645187664,0.0001,241
162,0.19714836183410492,0.1858044485447619,96.44646924829156,96.06975533576262,0.9550928065459348,0.9602562297406019,0.0001,241
163,0.19557825461141534,0.1876100659184255,96.17312072892939,95.86153045288913,0.9525754117986749,0.9579169278092895,0.0001,241
164,0.19522771180510093,0.18304755824546776,96.44646924829156,96.09578344612181,0.9554174315598851,0.9604112454130295,0.0001,241
165,0.19195201685946112,0.17889066571869122,96.61568499837293,96.22592399791775,0.9574700975464602,0.9619691943234545,0.0001,241
166,0.19466765852498963,0.1795089877967348,96.48551903677188,96.06975533576262,0.9560865029681016,0.9607190607090413,0.0001,241
167,0.18983212899897955,0.18380357659402954,96.27074520013016,95.83550234252994,0.9534915187955775,0.958003052109252,0.0001,241
168,0.19249798170022067,0.1741574419655569,96.50504393101204,96.09578344612181,0.9561181105172356,0.9607398393230986,0.0001,241
169,0.18483767773637236,0.17540808007283984,96.65473478685324,96.27798021863613,0.9574296310424314,0.9623210706113379,0.0001,241
170,0.18777165535487067,0.18558678977319437,96.02993817116824,95.6793336803748,0.9510552118058202,0.9562133888157571,0.0001,241
171,0.18978414737243354,0.17638120523720344,96.82395053693459,96.48620510150963,0.9601934637849474,0.9645401142750881,0.0001,241
172,0.18743382887463209,0.17706932525408883,96.8369671330947,96.46017699115043,0.9596496027967902,0.9642479987847714,0.0001,241
173,0.18590056181652245,0.17592309693816055,96.14057923852913,95.9135866736075,0.9526607095231034,0.9582464910277175,0.0001,241
174,0.1831189572510485,0.18319216842207048,96.7002928734136,96.22592399791775,0.9568501755373635,0.9618792061512346,0.0001,241
175,0.18296911499271787,0.17362663492692254,96.72632606573382,96.30400832899532,0.9581974056576739,0.9628311579112176,0.0001,241
176,0.1859103471874764,0.18390928861190106,96.48551903677188,96.12181155648099,0.9559425684997572,0.9607236533726982,0.0001,241
177,0.18407331324927084,0.16954642542012963,96.71981776765377,96.3300364393545,0.958539662227493,0.9630849259249215,0.0001,241
178,0.1807871678074912,0.16740456465505674,96.75886755613408,96.30400832899532,0.9580279493289519,0.9627628352982632,0.0001,241
179,0.1792912291386521,0.16365911051793872,96.6872762772535,96.46017699115043,0.9599529911907119,0.9642627919633254,0.0001,241
180,0.18161473661379904,0.17059367240437115,96.79791734461438,96.3560645497137,0.9585469715305646,0.9631528119416618,0.0001,241
181,0.18111769484845194,0.16150403329942575,96.75886755613408,96.3300364393545,0.9582852820871816,0.9628695216722315,0.0001,241
182,0.1788956826453949,0.16363754007482453,96.85649202733485,96.43414888079126,0.9592481119836508,0.9638981458191584,0.0001,241
183,0.18007278789769465,0.17535935156920004,96.47901073869183,96.12181155648099,0.9563119374740824,0.961008489150864,0.0001,241
184,0.1747949928947198,0.16771883780853256,96.59616010413276,96.43414888079126,0.959141116917354,0.9638481692889886,0.0001,241
185,0.17666417325392555,0.17009202786127395,96.53107712333225,96.22592399791775,0.9577000009324095,0.9620572145672756,0.0001,241
186,0.17655475119057906,0.1741812233345264,96.5375854214123,96.09578344612181,0.9558054746690683,0.9606073586133679,0.0001,241
187,0.17531274690171852,0.16850106622141392,96.43345265213146,96.09578344612181,0.9553258321697535,0.9604694192839731,0.0001,241
188,0.17475940587657926,0.16372891056667946,96.75235925805403,96.3300364393545,0.9588341449635347,0.9630738393481938,0.0001,241
189,0.1780666143468254,0.1668572838823973,96.8369671330947,96.43414888079126,0.9594581969271194,0.9639918955732192,0.0001,241
190,0.1734249712239249,0.1588737686154496,96.73283436381385,96.48620510150963,0.9596320059828207,0.9643110316950212,0.0001,241
191,0.17435795082512176,0.15468124572899364,96.8499837292548,96.64237376366475,0.9618838410463455,0.9661857864707274,0.0001,241
192,0.17302632855546618,0.155376744310661,97.01919947933615,96.61634565330557,0.9616015544501707,0.965910187776113,0.0001,241
193,0.17172151892223228,0.16457862741682816,96.97364139277579,96.56428943258719,0.9610152181197117,0.9654367502214886,0.0001,241
194,0.16996593090908324,0.16550792481426396,96.73934266189391,96.12181155648099,0.9555905074140065,0.9607650641651231,0.0001,241
195,0.17066241710350097,0.16333997910498083,96.89554181581516,96.56428943258719,0.961037326586031,0.9653586178040792,0.0001,241
196,0.17168816773774295,0.17242976056604817,96.36186137325089,96.25195210827694,0.9586443750527212,0.9623991027129372,0.0001,241
197,0.16983083234017965,0.15592523487764742,96.96713309469574,96.56428943258719,0.9614892310269084,0.9654853623030485,0.0001,241
198,0.16866937250024985,0.1469014587500392,96.95411649853564,96.64237376366475,0.9619695342004384,0.9660679327923458,0.0001,241
199,0.16788636790282402,0.15790861772100856,97.0126911812561,96.66840187402394,0.9623957189978072,0.9664564934150571,0.0001,241
200,0.16566573009985958,0.15677175881464242,96.89554181581516,96.40812077043208,0.9589848805197871,0.9637058252317651,0.0001,241
201,0.166029680337729,0.15090047238023252,96.91506671005531,96.43414888079126,0.9595046874672428,0.9639083535187609,0.0001,241
202,0.1706815045856708,0.15134178142352753,96.86950862349497,96.48620510150963,0.9597345356278428,0.9644182173326459,0.0001,241
203,0.16378490987679023,0.15541098547254859,96.61568499837293,96.46017699115043,0.959960945943835,0.9642397488871283,0.0001,241
204,0.16568529327529438,0.15411270786423908,97.00618288317605,96.59031754294638,0.961805520505106,0.9657640947228434,0.0001,241
205,0.16430804378777655,0.1488040212788103,97.07126586397658,96.7725143154607,0.9634052812208965,0.9674419613920336,0.0001,241
206,0.16379134344658944,0.15116303554119884,96.79140904653433,96.48620510150963,0.9606881968327375,0.9646231361715585,0.0001,241
207,0.16479250817976981,0.16241386708091288,96.8369671330947,96.46017699115043,0.960192970695414,0.9643247103295428,0.0001,241
208,0.1663123106940965,0.14940093889762684,96.88252521965507,96.56428943258719,0.9613270273960163,0.9653550386744545,0.0001,241
209,0.16459125668305044,0.15384035699073378,96.72632606573382,96.38209266007289,0.9587631509526929,0.9631736434899166,0.0001,241
210,0.16200466380614315,0.16607948183578974,96.57012691181257,96.09578344612181,0.9561127073810308,0.9605313978398283,0.0001,241
211,0.16212937391777982,0.15241821000875128,96.93459160429548,96.43414888079126,0.9592701033597002,0.9639720924048811,0.0001,241
212,0.16146409434757053,0.1475944315034359,97.05174096973641,96.61634565330557,0.9615952764749227,0.9658500748037662,0.0001,241
213,0.1602802486788982,0.14541660432298006,97.19492352749755,96.85059864653826,0.9644715984628093,0.9684066377845635,0.0001,241
214,0.1578652082186276,0.1531347653662271,96.96062479661568,96.69442998438313,0.9626212666390638,0.9665306161416132,0.0001,241
215,0.15964438166557832,0.142235702296398,97.05824926781646,96.92868297761582,0.9656147605084469,0.9691532578743568,0.0001,241
216,0.15864870658418934,0.15383055972159373,96.9866579889359,96.74648620510152,0.9636508218178171,0.9672921378981805,0.0001,241
217,0.15629652291681803,0.15464938220600483,96.73283436381385,96.46017699115043,0.9597510507719429,0.9641476833343143,0.0001,241
218,0.1582010110038288,0.14834637794098712,96.9866579889359,96.61634565330557,0.9616003549071935,0.9658090034255631,0.0001,241
219,0.16016684899763065,0.13919303825688448,97.11682395053694,96.92868297761582,0.9655868925812614,0.9690312675889698,0.0001,241
220,0.15511861922800677,0.1460246275577118,96.86950862349497,96.48620510150963,0.9610654902974435,0.9648406042101715,0.0001,241
221,0.15888651021326786,0.1480829328965669,97.13634884477709,96.74648620510152,0.9634420898677224,0.9672489457273475,0.0001,241
222,0.15670066591663775,0.1515586456707652,96.83045883501464,96.59031754294638,0.9617944199857279,0.9656801378960117,0.0001,241
223,0.15437561269889544,0.13715535289821743,97.24698991213798,96.85059864653826,0.9642383182582002,0.968331557925411,0.0001,241
224,0.15453902386393176,0.14439014145665216,97.04523267165636,96.85059864653826,0.9643583185383747,0.9683604030766609,0.0001,241
225,0.15345543100823808,0.14784518459822474,97.05824926781646,96.74648620510152,0.9634941347073234,0.9672508799240428,0.0001,241
226,0.15286713009194058,0.14398339517969194,97.07126586397658,96.82457053617908,0.9637546398766329,0.9678583506404191,0.0001,241
227,0.15057607339825416,0.14349436721163825,97.13634884477709,96.90265486725663,0.9653161972195914,0.9689551422891896,0.0001,241
228,0.15620689748980654,0.14065858762069397,97.07126586397658,96.64237376366475,0.9619202571239102,0.9661654295323991,0.0001,241
229,0.14990561018345452,0.1405808460830339,97.24048161405793,96.79854242581989,0.9638564385471952,0.9678663266395215,0.0001,241
