epoch,train_loss,val_loss,train_accuracy,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate,batches,epoch_seconds,train_seconds,train_eval_seconds,val_seconds,batches_per_second,samples_per_second
1,1.7688456323358641,1.7482720588950953,64.60000000000001,21.707818930041153,0.13829087561606485,0.13274870113813406,0.0001,30,0.4656653000274673,0.4150406999979168,0.028044500038959086,0.022531499969772995,72.28206775901876,18034.37590587518
2,1.7338454589098393,1.7842209888583838,nan,21.656378600823047,0.14491811345720593,0.1415468843830614,0.0001,30,0.23043140000663698,0.20801810000557452,0.0,0.022275399998761714,144.21821946838304,35982.44575736157
3,1.7245934395767804,1.7688779467908444,nan,22.22222222222222,0.1527505687003767,0.14740189847559773,0.0001,30,0.2038145000115037,0.18177469994407147,0.0,0.02198690001387149,165.039469239836,41177.34757533908
4,1.703824437739615,1.7568264929845991,nan,22.42798353909465,0.1603879543407881,0.1552721507697742,0.0001,30,0.20514410000760108,0.18264959997031838,0.0,0.022441099979914725,164.24892255375963,40980.10617716303
5,1.6785701411202023,1.736075037300832,nan,23.456790123456788,0.17638009065023819,0.16974957533908255,0.0001,30,0.22009419999085367,0.19573720009066164,0.0,0.024300800054334104,153.26672694870769,38240.04837370257
6,1.6594034522871375,1.7230939992661338,nan,23.97119341563786,0.18074420755550874,0.173841453204419,0.0001,30,0.20088860008399934,0.1781862999778241,0.0,0.02265970001462847,168.3631121120625,42006.596471959594
7,1.6355969533652723,1.708330075927232,nan,24.434156378600825,0.19055170102209135,0.1821347755156949,0.0001,30,0.21493870008271188,0.19048929994460195,0.0,0.024404700030572712,157.48916085430832,39293.54563314992
8,1.6244315342498605,1.6883171109996216,nan,25.102880658436217,0.20281656368871204,0.1926037905017081,0.0001,30,0.2780369999818504,0.255231500021182,0.0,0.022756099933758378,117.54035061311107,29326.317477971214
9,1.6037744896684238,1.6921263472042947,nan,25.462962962962965,0.2053677449206109,0.19497860076345566,0.0001,30,0.20473510003648698,0.18286499998066574,0.0,0.02181639999616891,164.05545075969644,40931.834964544265
10,1.5812741902484524,1.6669606789639948,79.0,25.771604938271604,0.21128917290190233,0.2008555056439678,0.0001,30,0.2560685999924317,0.20168079994618893,0.02940380002837628,0.0249397000297904,148.74990583141476,37113.10150493798
